time,cmd_dq,state_dq
7.61,2.91115,2.35221
7.62,2.91825,2.4253
7.63,2.92506,2.61799
7.64,2.93158,2.61799
7.65,2.9378,2.82398
7.66,2.94373,2.69773
7.67,2.94937,2.39208
7.68,2.95471,2.29905
7.69,2.95976,2.56484
7.7,2.9645,2.39208
7.71,2.96896,2.49175
7.72,2.97311,2.59142
7.73,2.97697,2.53161
7.74,2.98053,2.5449
7.75,2.9838,2.61799
7.76,2.98676,2.65786
7.77,2.98943,2.67115
7.78,2.99179,2.59142
7.79,2.99386,2.6047
7.8,2.99563,2.77082
7.81,2.9971,2.74424
7.82,2.99827,2.65786
7.83,2.99914,2.37879
7.84,2.99971,2.56484
7.85,2.99998,2.69773
7.86,2.99995,2.77082
7.87,2.99962,2.77082
7.88,2.99898,3.02332
7.89,2.99805,2.83727
7.9,2.99682,2.74424
7.91,2.99529,2.75753
7.92,2.99346,2.46517
7.93,2.99134,2.4253
7.94,2.98891,2.63128
7.95,2.98618,2.37879
7.96,2.98316,2.41201
7.97,2.97983,2.75753
7.98,2.97621,2.87049
7.99,2.97229,2.91036
8,2.96807,2.7974
8.01,2.96356,2.5449
8.02,2.95875,2.5449
8.03,2.95365,2.43859
8.04,2.94825,2.61799
8.05,2.94255,2.41201
8.06,2.93656,2.41201
8.07,2.93028,2.56484
8.08,2.9237,2.81069
8.09,2.91683,2.7974
8.1,2.90967,2.65786
8.11,2.90222,2.49175
8.12,2.89448,2.28576
8.13,2.88644,2.5449
8.14,2.87812,2.45188
8.15,2.86952,2.46517
8.16,2.86062,2.41201
8.17,2.85144,2.41201
8.18,2.84198,2.47846
8.19,2.83223,2.6047
8.2,2.82219,2.32563
8.21,2.81188,2.3655
8.22,2.80128,2.3655
8.23,2.7904,2.73095
8.24,2.77925,2.68444
8.25,2.76781,2.4253
8.26,2.7561,2.29905
8.27,2.74412,2.3655
8.28,2.73186,2.67115
8.29,2.71932,2.71766
8.3,2.70652,2.45188
8.31,2.69344,2.39208
8.32,2.68009,2.61799
8.33,2.66648,2.81069
8.34,2.6526,2.27247
8.35,2.63845,2.33892
8.36,2.62404,2.43859
8.37,2.60937,2.33892
8.38,2.59444,2.32563
8.39,2.57925,2.51832
8.4,2.5638,2.18609
8.41,2.54809,2.3655
8.42,2.53213,2.47846
8.43,2.51591,2.19938
8.44,2.49945,1.9934
8.45,2.48273,2.05984
8.46,2.46577,2.22596
8.47,2.44856,2.35221
8.48,2.4311,1.96682
8.49,2.4134,2.39208
8.5,2.39546,1.94688
8.51,2.37728,2.05984
8.52,2.35886,1.75419
8.53,2.34021,2.28576
8.54,2.32132,1.85386
8.55,2.3022,2.14622
8.56,2.28285,1.86715
8.57,2.26328,2.00669
8.58,2.24347,2.07313
8.59,2.22344,1.89373
8.6,2.20319,1.93359
8.61,2.18272,1.7409
8.62,2.16203,1.94688
8.63,2.14112,1.58807
8.64,2.12,1.81399
8.65,2.09867,1.96682
8.66,2.07713,1.88044
8.67,2.05538,1.86715
8.68,2.03343,1.53492
8.69,2.01127,1.96682
8.7,1.98891,1.76748
8.71,1.96635,1.72761
8.72,1.94359,1.5482
8.73,1.92064,1.39538
8.74,1.8975,1.88044
8.75,1.87417,1.70103
8.76,1.85065,1.89373
8.77,1.82695,1.43525
8.78,1.80306,1.42196
8.79,1.779,1.29571
8.8,1.75475,1.47511
8.81,1.73033,1.76748
8.82,1.70574,1.52163
8.83,1.68097,1.58807
8.84,1.65604,1.67445
8.85,1.63095,1.58807
8.86,1.60568,1.58807
8.87,1.58026,1.28242
8.88,1.55468,1.57478
8.89,1.52895,1.38209
8.9,1.50306,1.33558
8.91,1.47702,1.22926
8.92,1.45084,1.06314
8.93,1.42451,1.04321
8.94,1.39804,1.15617
8.95,1.37142,1.04321
8.96,1.34467,1.33558
8.97,1.31779,1.10301
8.98,1.29077,1.28242
8.99,1.26363,0.837226
9,1.23636,0.936896
9.01,1.20896,1.33558
9.02,1.18144,0.863805
9.03,1.15381,0.877094
9.04,1.12606,1.14288
9.05,1.0982,0.850516
9.06,1.07023,0.684399
9.07,1.04215,1.08972
9.08,1.01396,0.697689
9.09,0.985678,0.850516
9.1,0.957295,1.14288
9.11,0.928816,0.631242
9.12,0.900244,0.724267
9.13,0.871582,0.491704
9.14,0.842833,0.910318
9.15,0.814,0.531572
9.16,0.785085,0.644531
9.17,0.756092,0.531572
9.18,0.727023,0.58473
9.19,0.697881,0.757491
9.2,0.66867,0.365456
9.21,0.639391,0.338877
9.22,0.610049,0.312299
9.23,0.580646,0.292365
9.24,0.551185,0.279076
9.25,0.521668,0.491704
9.26,0.4921,0.531572
9.27,0.462482,0.18605
9.28,0.432818,0.239208
9.29,0.403111,0.212629
9.3,0.373363,0.365456
9.31,0.343578,0.239208
9.32,0.313759,0.212629
9.33,0.283908,0.212629
9.34,0.254029,0.365456
9.35,0.224125,0.265786
9.36,0.194198,-0.0265786
9.37,0.164252,-0
9.38,0.134289,-0
9.39,0.104313,-0
9.4,0.0743263,-0.0132893
9.41,0.0443323,-0.0132893
9.42,0.0143338,-0.0398679
9.43,-0.015666,-0.0398679
9.44,-0.0456644,-0.0132893
9.45,-0.0756581,-0
9.46,-0.105644,-0
9.47,-0.13562,-0.0132893
9.48,-0.165582,-0.0132893
9.49,-0.195527,-0
9.5,-0.225453,0.019934
9.51,-0.255357,-0.0132893
9.52,-0.285235,-0.0132893
9.53,-0.315084,0.019934
9.54,-0.344902,-0
9.55,-0.374685,-0.0132893
9.56,-0.404431,-0.0132893
9.57,-0.434136,-0
9.58,-0.463798,-0
9.59,-0.493414,-0.0132893
9.6,-0.52298,-0
9.61,-0.552494,-0.0132893
9.62,-0.581953,-0.0265786
9.63,-0.611354,-0.0265786
9.64,-0.640693,-0.0265786
9.65,-0.669968,-0.0930252
9.66,-0.699177,-0.205984
9.67,-0.728315,-0.205984
9.68,-0.757381,-0.425258
9.69,-0.786371,-0.538217
9.7,-0.815282,-0.411969
9.71,-0.844112,-0.651176
9.72,-0.872857,-0.358811
9.73,-0.901515,-0.318943
9.74,-0.930083,-0.777425
9.75,-0.958558,-0.664465
9.76,-0.986937,-0.97012
9.77,-1.01522,-0.551506
9.78,-1.0434,-0.764135
9.79,-1.07147,-0.704333
9.8,-1.09944,-0.830582
9.81,-1.12729,-0.591374
9.82,-1.15504,-0.830582
9.83,-1.18267,-1.2492
9.84,-1.21018,-0.817293
9.85,-1.23757,-0.750846
9.86,-1.26484,-1.1761
9.87,-1.29197,-0.883739
9.88,-1.31899,-0.930252
9.89,-1.34586,-1.12295
9.9,-1.37261,-1.14953
9.91,-1.39921,-1.09637
9.92,-1.42568,-0.883739
9.93,-1.45201,-0.983409
9.94,-1.47818,-1.38873
9.95,-1.50422,-1.22262
9.96,-1.5301,-1.48176
9.97,-1.55582,-1.02328
9.98,-1.5814,-1.28906
9.99,-1.60681,-1.0565
10,-1.63206,-1.10966
10.01,-1.65715,-1.00999
10.02,-1.68208,-1.27577
10.03,-1.70683,-1.1761
10.04,-1.73142,-1.28906
10.05,-1.75583,-1.16281
10.06,-1.78007,-1.40202
10.07,-1.80413,-1.51498
10.08,-1.82801,-1.36215
10.09,-1.8517,-1.58143
10.1,-1.87521,-1.63459
10.11,-1.89853,-1.70768
10.12,-1.92167,-1.52827
10.13,-1.94461,-1.59472
10.14,-1.96736,-1.40202
10.15,-1.9899,-1.77412
10.16,-2.01226,-1.77412
10.17,-2.03441,-1.91366
10.18,-2.05635,-1.45518
10.19,-2.07809,-1.55485
10.2,-2.09962,-2.25254
10.21,-2.12095,-1.52827
10.22,-2.14206,-1.52827
10.23,-2.16295,-2.06649
10.24,-2.18363,-1.65452
10.25,-2.2041,-1.54156
10.26,-2.22434,-1.98675
10.27,-2.24436,-1.59472
10.28,-2.26415,-1.59472
10.29,-2.28372,-2.113
10.3,-2.30306,-1.80735
10.31,-2.32217,-1.80735
10.32,-2.34104,-1.94024
10.33,-2.35969,-2.06649
10.34,-2.37809,-2.07978
10.35,-2.39626,-1.76083
10.36,-2.41419,-2.25254
10.37,-2.43188,-1.84721
10.38,-2.44933,-2.13958
10.39,-2.46653,-1.96017
10.4,-2.48348,-2.29241
10.41,-2.50018,-1.88708
10.42,-2.51664,-2.16616
10.43,-2.53284,-1.96017
10.44,-2.54879,-2.29241
10.45,-2.56449,-2.0532
10.46,-2.57993,-2.00004
10.47,-2.59511,-2.51168
10.48,-2.61003,-2.0532
10.49,-2.62469,-2.34556
10.5,-2.63909,-2.4851
10.51,-2.65322,-2.13958
10.52,-2.66709,-2.38543
10.53,-2.68069,-2.34556
10.54,-2.69403,-2.34556
10.55,-2.70709,-2.58477
10.56,-2.71988,-2.58477
10.57,-2.73241,-2.45852
10.58,-2.74465,-2.27912
10.59,-2.75663,-2.40536
10.6,-2.76833,-2.35885
10.61,-2.77975,-2.20603
10.62,-2.79089,-2.4851
10.63,-2.80176,-2.51168
10.64,-2.81234,-2.63793
10.65,-2.82264,-2.51168
10.66,-2.83266,-2.57148
10.67,-2.8424,-2.49839
10.68,-2.85185,-2.38543
10.69,-2.86102,-2.41865
10.7,-2.86991,-2.37214
10.71,-2.8785,-2.40536
10.72,-2.88681,-2.84391
10.73,-2.89483,-2.917
10.74,-2.90255,-2.77747
10.75,-2.90999,-2.59806
10.76,-2.91714,-2.41865
10.77,-2.924,-2.41865
10.78,-2.93056,-2.44523
10.79,-2.93683,-2.81733
10.8,-2.94281,-2.84391
10.81,-2.94849,-2.7376
10.82,-2.95388,-2.51168
10.83,-2.95897,-2.4851
10.84,-2.96377,-2.40536
10.85,-2.96827,-2.6778
10.86,-2.97247,-2.4851
10.87,-2.97638,-2.52497
10.88,-2.97999,-2.49839
10.89,-2.9833,-2.44523
10.9,-2.98631,-2.47181
10.91,-2.98902,-2.49839
10.92,-2.99144,-2.43194
10.93,-2.99355,-2.65122
10.94,-2.99537,-2.38543
10.95,-2.99689,-2.6778
10.96,-2.9981,-2.55819
10.97,-2.99902,-2.90371
10.98,-2.99964,-2.917
10.99,-2.99995,-2.83062
11,-2.99997,-2.89042
11.01,-2.99969,-2.77747
11.02,-2.99911,-2.38543
11.03,-2.99822,-2.49839
11.04,-2.99704,-2.4851
11.05,-2.99556,-2.57148
11.06,-2.99378,-2.61135
11.07,-2.9917,-2.62464
11.08,-2.98931,-2.69109
11.09,-2.98664,-2.89042
11.1,-2.98366,-2.63793
11.11,-2.98038,-2.4851
11.12,-2.97681,-2.66451
11.13,-2.97294,-2.62464
11.14,-2.96877,-2.63793
11.15,-2.9643,-2.65122
11.16,-2.95954,-2.49839
11.17,-2.95448,-2.61135
11.18,-2.94913,-2.62464
11.19,-2.94348,-2.4851
11.2,-2.93753,-2.71102
11.21,-2.9313,-2.41865
11.22,-2.92477,-2.31898
11.23,-2.91794,-2.35885
11.24,-2.91083,-2.31898
11.25,-2.90342,-2.38543
11.26,-2.89573,-2.80404
11.27,-2.88774,-2.75089
11.28,-2.87947,-2.6778
11.29,-2.87091,-2.80404
11.3,-2.86206,-2.33227
11.31,-2.85292,-2.34556
11.32,-2.8435,-2.34556
11.33,-2.8338,-2.38543
11.34,-2.82381,-2.53826
11.35,-2.81354,-2.76418
11.36,-2.80299,-2.3057
11.37,-2.79215,-2.40536
11.38,-2.78104,-2.37214
11.39,-2.76965,-2.29241
11.4,-2.75799,-2.57148
11.41,-2.74604,-2.65122
11.42,-2.73383,-2.43194
11.43,-2.72134,-2.26583
11.44,-2.70857,-2.40536
11.45,-2.69554,-2.44523
11.46,-2.68224,-2.34556
11.47,-2.66867,-2.59806
11.48,-2.65483,-2.62464
11.49,-2.64072,-2.62464
11.5,-2.62636,-2.34556
11.51,-2.61173,-2.44523
11.52,-2.59683,-2.12629
11.53,-2.58168,-2.15287
11.54,-2.56627,-2.00004
11.55,-2.55061,-2.44523
11.56,-2.53469,-2.34556
11.57,-2.51851,-2.31898
11.58,-2.50209,-2.21931
11.59,-2.48541,-2.01333
11.6,-2.46849,-2.45852
11.61,-2.45131,-2.13958
11.62,-2.4339,-1.91366
11.63,-2.41624,-2.09307
11.64,-2.39833,-1.94024
11.65,-2.38019,-2.37214
11.66,-2.36181,-1.8605
11.67,-2.3432,-2.26583
11.68,-2.32435,-1.74754
11.69,-2.30526,-2.19274
11.7,-2.28595,-1.96017
11.71,-2.26641,-2.31898
11.72,-2.24664,-1.87379
11.73,-2.22665,-1.8605
11.74,-2.20643,-1.97346
11.75,-2.18599,-1.98675
11.76,-2.16534,-1.72097
11.77,-2.14447,-2.16616
11.78,-2.12338,-2.0532
11.79,-2.10208,-1.63459
11.8,-2.08058,-2.12629
11.81,-2.05886,-1.91366
11.82,-2.03694,-1.63459
11.83,-2.01481,-2.21931
11.84,-1.99248,-1.83392
11.85,-1.96996,-1.51498
11.86,-1.94723,-1.80735
11.87,-1.92431,-1.77412
11.88,-1.9012,-1.6811
11.89,-1.8779,-1.51498
11.9,-1.85441,-1.41531
11.91,-1.83074,-1.69439
11.92,-1.80688,-1.90037
11.93,-1.78284,-1.76083
11.94,-1.75862,-1.72097
11.95,-1.73423,-1.16281
11.96,-1.70967,-1.38873
11.97,-1.68493,-1.18939
11.98,-1.66002,-1.36215
11.99,-1.63495,-1.1761
12,-1.60972,-1.2492
12.01,-1.58432,-1.22262
12.02,-1.55877,-1.36215
12.03,-1.53306,-1.08308
12.04,-1.5072,-1.16281
12.05,-1.48118,-1.16281
12.06,-1.45502,-1.00999
12.07,-1.42871,-1.08308
12.08,-1.40226,-0.983409
12.09,-1.37567,-1.48176
12.1,-1.34894,-1.23591
12.11,-1.32208,-1.4286
12.12,-1.29508,-0.95683
12.13,-1.26796,-0.943541
12.14,-1.24071,-0.943541
12.15,-1.21333,-1.18939
12.16,-1.18583,-1.1761
12.17,-1.15822,-0.916962
12.18,-1.13049,-0.916962
12.19,-1.10264,-1.08308
12.2,-1.07469,-0.883739
12.21,-1.04663,-0.883739
12.22,-1.01846,-0.790714
12.23,-0.99019,-0.651176
12.24,-0.961822,-0.883739
12.25,-0.933358,-1.0565
12.26,-0.904801,-0.611308
12.27,-0.876153,-0.916962
12.28,-0.847418,-0.664465
12.29,-0.818597,-0.551506
12.3,-0.789695,-0.38539
12.31,-0.760714,-0.730912
12.32,-0.731657,-0.624598
12.33,-0.702527,-0.883739
12.34,-0.673327,-0.345522
12.35,-0.644059,-0.438547
12.36,-0.614727,-0.498349
12.37,-0.585333,-0.372101
12.38,-0.555881,-0.551506
12.39,-0.526373,-0.318943
12.4,-0.496813,-0.219274
12.41,-0.467202,-0.106314
12.42,-0.437546,-0.179406
12.43,-0.407845,-0.28572
12.44,-0.378104,-0.498349
12.45,-0.348324,-0.372101
12.46,-0.31851,-0.498349
12.47,-0.288665,-0.47177
12.48,-0.25879,0.0598019
12.49,-0.228889,0.126248
12.5,-0.198966,-0.0265786
12.51,-0.169022,0.0332233
12.52,-0.139062,-0
12.53,-0.109088,0.0465126
12.54,-0.0791027,-0
12.55,-0.0491096,-0
12.56,-0.0191117,0.019934
12.57,0.0108881,0.019934
12.58,0.0408869,0.019934
12.59,0.0708816,0.019934
12.6,0.100869,0.019934
12.61,0.130847,0.019934
12.62,0.160811,0.019934
12.63,0.190759,-0
12.64,0.220689,0.019934
12.65,0.250596,0.019934
12.66,0.280478,0.019934
12.67,0.310332,0.019934
12.68,0.340155,0.019934
12.69,0.369944,0.0332233
12.7,0.399696,0.0332233
12.71,0.429408,0.0332233
12.72,0.459077,0.0863805
12.73,0.488701,0.18605
12.74,0.518275,0.212629
12.75,0.547797,-0.0132893
12.76,0.577265,-0
12.77,0.606675,0.0332233
12.78,0.636025,0.019934
12.79,0.66531,-0
12.8,0.694529,0.0465126
12.81,0.723679,0.0730912
12.82,0.752757,0.18605
12.83,0.781759,0.338877
12.84,0.810683,0.445192
12.85,0.839526,0.418613
12.86,0.868285,0.684399
12.87,0.896957,0.784069
12.88,0.925539,0.57144
12.89,0.954029,0.757491
12.9,0.982423,0.784069
12.91,1.01072,0.877094
12.92,1.03891,0.697689
12.93,1.06701,0.644531
12.94,1.09499,0.877094
12.95,1.12287,0.77078
12.96,1.15063,1.07643
12.97,1.17828,0.737557
12.98,1.20581,0.936896
12.99,1.23322,1.01663
13,1.2605,0.77078
13.01,1.28766,1.14288
13.02,1.31469,1.14288
13.03,1.34159,1.15617
13.04,1.36836,0.863805
13.05,1.39499,0.823937
13.06,1.42148,1.25584
13.07,1.44782,1.3688
13.08,1.47402,1.33558
13.09,1.50008,0.976764
13.1,1.52598,0.990054
13.11,1.55174,1.08972
13.12,1.57733,1.15617
13.13,1.60277,1.56149
13.14,1.62805,1.309
13.15,1.65317,1.50834
13.16,1.67812,1.38209
13.17,1.7029,1.71432
13.18,1.72752,1.52163
13.19,1.75196,1.60136
13.2,1.77622,1.60136
13.21,1.80031,1.79406
13.22,1.82422,1.60136
13.23,1.84794,1.52163
13.24,1.87148,1.62794
13.25,1.89483,1.56149
13.26,1.918,1.3688
13.27,1.94097,1.46182
13.28,1.96375,1.68774
13.29,1.98633,1.81399
13.3,2.00871,1.62794
13.31,2.03089,1.53492
13.32,2.05287,1.82728
13.33,2.07464,1.75419
13.34,2.09621,1.82728
13.35,2.11756,1.71432
13.36,2.13871,1.9934
13.37,2.15964,1.90702
13.38,2.18035,1.52163
13.39,2.20085,1.90702
13.4,2.22113,2.00669
13.41,2.24118,1.67445
13.42,2.26101,1.96682
13.43,2.28062,1.96682
13.44,2.29999,1.90702
13.45,2.31914,2.23925
13.46,2.33805,1.81399
13.47,2.35673,2.19938
13.48,2.37518,2.1728
13.49,2.39339,1.9934
13.5,2.41135,1.85386
13.51,2.42908,2.41201
13.52,2.44656,2.08642
13.53,2.4638,2.13293
13.54,2.4808,2.05984
13.55,2.49754,2.23925
13.56,2.51404,1.92031
13.57,2.53028,2.46517
13.58,2.54627,2.50503
13.59,2.56201,2.19938
13.6,2.57749,2.33892
13.61,2.59271,2.00669
13.62,2.60767,2.35221
13.63,2.62237,2.4253
13.64,2.63681,2.07313
13.65,2.65099,2.45188
13.66,2.6649,2.57813
13.67,2.67854,2.39208
13.68,2.69192,2.13293
13.69,2.70503,2.43859
13.7,2.71786,2.1728
13.71,2.73043,2.29905
13.72,2.74272,2.37879
13.73,2.75474,2.43859
13.74,2.76648,2.05984
13.75,2.77795,2.25918
13.76,2.78914,2.61799
13.77,2.80004,2.69773
13.78,2.81067,2.29905
13.79,2.82102,2.19938
13.8,2.83109,2.33892
13.81,2.84087,2.50503
13.82,2.85037,2.49175
13.83,2.85958,2.45188
13.84,2.86851,2.19938
13.85,2.87715,2.64457
13.86,2.8855,2.51832
13.87,2.89357,2.64457
13.88,2.90134,2.65786
13.89,2.90883,2.50503
13.9,2.91602,2.47846
13.91,2.92293,2.6047
13.92,2.92954,2.63128
13.93,2.93585,2.3655
13.94,2.94188,2.49175
13.95,2.94761,2.57813
13.96,2.95304,2.69773
13.97,2.95818,2.61799
13.98,2.96302,2.65786
13.99,2.96757,2.32563
14,2.97182,2.77082
14.01,2.97578,2.4253
14.02,2.97943,2.57813
14.03,2.98279,2.5449
14.04,2.98585,2.56484
14.05,2.98861,2.5449
14.06,2.99107,2.65786
14.07,2.99324,2.61799
14.08,2.9951,2.61799
14.09,2.99666,2.67115
14.1,2.99793,2.69773
14.11,2.99889,2.65786
14.12,2.99956,2.71766
14.13,2.99992,2.69773
14.14,2.99999,2.41201
14.15,2.99975,2.57813
14.16,2.99922,2.53161
14.17,2.99838,2.49175
14.18,2.99725,2.45188
14.19,2.99581,3.07648
14.2,2.99408,2.92365
14.21,2.99205,2.82398
14.22,2.98971,2.81069
14.23,2.98708,2.87049
14.24,2.98415,2.49175
14.25,2.98092,2.53161
14.26,2.9774,2.41201
14.27,2.97357,2.35221
14.28,2.96945,2.33892
14.29,2.96503,2.81069
14.3,2.96032,2.69773
14.31,2.9553,2.74424
14.32,2.95,2.61799
14.33,2.9444,2.45188
14.34,2.9385,2.27247
14.35,2.93231,2.33892
14.36,2.92583,2.41201
14.37,2.91905,2.68444
14.38,2.91198,2.85056
14.39,2.90462,2.7974
14.4,2.89697,2.7974
14.41,2.88903,2.64457
14.42,2.88081,2.37879
14.43,2.87229,2.3655
14.44,2.86349,2.59142
14.45,2.8544,2.82398
14.46,2.84502,2.68444
14.47,2.83536,2.35221
14.48,2.82542,2.31234
14.49,2.81519,2.39208
14.5,2.80469,2.69773
14.51,2.7939,2.63128
14.52,2.78283,2.56484
14.53,2.77148,2.37879
14.54,2.75986,2.39208
14.55,2.74796,2.50503
14.56,2.73579,2.51832
14.57,2.72334,2.46517
14.58,2.71062,2.3655
14.59,2.69763,2.09971
14.6,2.68437,2.39208
14.61,2.67084,2.18609
14.62,2.65705,2.22596
14.63,2.64299,2.19938
14.64,2.62866,2.3655
14.65,2.61407,2.21267
14.66,2.59922,2.09971
14.67,2.58411,2.47846
14.68,2.56875,2.32563
14.69,2.55312,2.07313
14.7,2.53724,2.18609
14.71,2.52111,2.29905
14.72,2.50472,2.46517
14.73,2.48808,2.29905
14.74,2.4712,1.90702
14.75,2.45407,2.05984
14.76,2.43669,2.32563
14.77,2.41907,2.03326
14.78,2.4012,2.11964
14.79,2.3831,2.00669
14.8,2.36476,2.14622
14.81,2.34618,1.84057
14.82,2.32736,2.1728
14.83,2.30832,1.93359
14.84,2.28904,1.90702
14.85,2.26954,1.93359
14.86,2.2498,2.11964
14.87,2.22985,2.03326
14.88,2.20967,1.82728
14.89,2.18926,2.04655
14.9,2.16864,1.90702
14.91,2.14781,1.89373
14.92,2.12675,1.78077
14.93,2.10549,1.88044
14.94,2.08401,1.71432
14.95,2.06233,1.47511
14.96,2.04044,2.15951
14.97,2.01835,1.67445
14.98,1.99605,1.44853
14.99,1.97356,1.82728
15,1.95086,1.88044
